"Host.ID","Host.Name","Host.Since","Host.Location","Host.About","Host.Response.Time","Host.Response.Rate","Host.Listings.Count","Host.Verifications","Host Has Profile Pic","Host Identity Verified","Host Is Superhost"
49681127,"Flor",2015-11-23,"Madrid, Community of Madrid, Spain","","within a day",50,1,"email,phone,facebook,reviews",TRUE,FALSE,FALSE
116231577,"Alisia",2017-02-13,"CN","",NA,NA,1,"email,phone",TRUE,FALSE,FALSE
23432268,"Tina",2014-11-06,"Madrid, Community of Madrid, Spain","HI! my name is Tina, i am 22 and i´m a Spanish born Chinese. 
I´m currently studying business at the university and working part time.
And I live in a big apartment with my two lovely cats!","within an hour",100,1,"email,phone",TRUE,FALSE,FALSE
15347349,"Adela",2014-05-10,"ES","","within an hour",100,1,"email,phone,reviews",TRUE,FALSE,FALSE
6259672,"Alberto",2013-05-06,"Madrid, Community of Madrid, Spain","Hi, I am Alberto Magno, mexican fashion photographer, i love to meet new people and cultures. 

I love Alfonso Cuaron and Ridley Scott movies, swimming, i really enjoy traveling (to big cities or nature spots)

Actually im trying hard to improve my english. i need it to keep improving my professional skills.","within an hour",100,1,"email,phone,reviews,jumio,work_email",TRUE,TRUE,FALSE
54360476,"Victor",2016-01-12,"Madrid, Community of Madrid, Spain","",NA,NA,1,"email,phone,facebook",TRUE,FALSE,FALSE
39069497,"Virginia",2015-07-20,"Madrid, Community of Madrid, Spain","",NA,NA,1,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
41563621,"Marie Rose",2015-08-15,"ES","",NA,NA,1,"email,reviews",TRUE,FALSE,FALSE
9584862,"Jose",2013-10-22,"Madrid, Community of Madrid, Spain","I am an architect. I love to meet new people, specially from other countries and exchange experiences. I love to cook, read and I am obsessed with classic movies. Let's meet! ;-)","within a day",90,1,"email,phone,reviews,jumio",TRUE,TRUE,TRUE
3185834,"Alejandra",2012-08-07,"Madrid, Madrid, Spain","I am crazy about photography and I work as a Photo and Bookings Editor in a fashion Supplement from a newspaper in Madrid.
i consider myself more than a traveller than a tourist in the sense that i i always try to get involved with the people and culture of the places I am visiting.
Very used to of sharing flats there fore quite easygoing.",NA,NA,1,"email,phone,reviews",TRUE,FALSE,FALSE
50392421,"Sandra",2015-12-02,"Madrid, Community of Madrid, Spain","Nací en Madrid, aunque toda mi familia de origen es gallega y mi familia política mozambiqueña. 
Me apasiona viajar, conocer otras culturas y tradiciones, indagar en las propias, comunicarme, leer, interactuar con gente de todo mundo, cuidar y ayudar a las personas. 
Por ello he trabajado y sigo haciéndolo tanto en comunicación institucional como en atención a personas, educación, cooperación internacional, orientación profesional, etc. 
Soy periodista, educadora social y profesora tutora de la UNED. 
Mi implicación personal en cuanto hago es siempre la misma, la máxima de la que soy capaz. Porque -como me enseñó una de mis maestras hace ya años- sigo esta pauta: ""Lo que hacemos, lo hacemos bien""","within an hour",100,1,"email,phone,reviews",TRUE,FALSE,TRUE
14750784,"Juanjo",2014-04-26,"Ibiza, Balearic Islands, Spain","","within an hour",100,1,"email,phone,reviews,jumio,offline_government_id,government_id",TRUE,TRUE,FALSE
30933476,"Claudia",2015-04-09,"Madrid, Community of Madrid, Spain","hola! chica de 24 años! soy bastante responsable, a pesar de tener 24 años. me encaanta conocer gente, y si me hospedo con ellos siempre compartir momentos . soy bastante risueña y tolerante en cualquier cosa, siemre que sea respetuoso con los demas  :)","within a few hours",90,1,"email,phone,jumio",TRUE,FALSE,FALSE
6490887,"Vanessa",2013-05-20,"Madrid, Community of Madrid, Spain","¡Hola! 
I´m brazilian, who is in love with Madrid from 10 years ago when I decided to leave to study abroad. I love traveling and I thought it was a great idea to rent my little apartment whilst I are away from home. Responsible and cool people who can enjoy the house as much as we do, are more than welcome :)","within a few hours",100,1,"email,phone,reviews,jumio,work_email",TRUE,TRUE,FALSE
20331608,"David",2014-08-20,"Madrid, Community of Madrid, Spain","I made Madrid my home base after working in the international cooperation field all around the world. And I have to say it's been a a great decision.

I love traveling, discovering new cultures and people, all kind of art, architecture, design and good food.

I enjoy the fresh multi-cultural vibe of Madrid, its galleries, museums, music, food and shopping this city offers.

A friend told me: ""You're a Madrileño all right. Scratch the surface of a Madrileño and you'll find a foreigner. You've contributed to the city.""

I enjoy receiving and sharing these gifts.","within a few hours",100,1,"email,phone,facebook,reviews,manual_offline,jumio",TRUE,TRUE,FALSE
9512427,"Isabel",2013-10-19,"Madrid, Community of Madrid, Spain","","within a few hours",100,2,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
42316038,"Joel",2015-08-23,"Madrid, Community of Madrid, Spain","serio responsable callado.
vivo con mi madre suelo salir mucho de viaje y al queda sola es agradable amable y muy educada sin meterse en la vida de nadie somos muy cuidadosos con la limpieza y el orden",NA,NA,1,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
1391728,"Mano",2011-11-10,"Barcelona, Cataluña, Spain","Hello! We are Bruno and Mano! We are a couple from Buenos Aires. For work reasons we are living apart together, Bruno in Barcelona and Mano in Madrid. We travel on weekends as much as we can.

We know Barcelona and Madrid pretty well, as a citizens and visitors...  we are always happy to share tips, tricks and everything we know for you the fall in love with one city, or both!

Feel free to ask as many questions as needed.","within an hour",100,5,"email,phone,facebook,reviews,jumio",TRUE,TRUE,FALSE
116641080,"Cristina",2017-02-16,"Madrid, Community of Madrid, Spain","Buenas,

Soy Cristina, viajera incansable..
Aunque no podría vivir sin mis perritas, mis libros o las lentejas picantes de mi madre. Os ofrezco mi casa, la sentiréis vuestra.
Relajaos y disfrutad vuestra visita a Madrid en el ""urban garden"" .

Bienvenidos a Madrid!!","within an hour",100,1,"email,phone,google,reviews,jumio,offline_government_id,government_id",TRUE,TRUE,FALSE
34372131,"Lucia",2015-05-27,"Madrid, Community of Madrid, Spain","","a few days or more",0,1,"email,phone,facebook,reviews,jumio,government_id",TRUE,TRUE,FALSE
2418186,"Begoña",2012-05-20,"Las Rozas, Madrid, Spain","","within an hour",100,2,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
66348318,"Yoana",2016-04-08,"ES","","within a day",100,1,"email,phone,reviews",TRUE,FALSE,FALSE
65016432,"Jose Luis",2016-03-30,"ES","","a few days or more",25,3,"email,phone",TRUE,FALSE,FALSE
1902834,"Enric",2012-03-11,"Madrid, Madrid, Spain","I am an Spanish journalist living in Madrid. I work for a magazine and write about design, architecture, art and antiques, and I like to surround myself with beautiful things. I love this city and like meeting people from different countries. I will help you to discover all their secrets, from hidden genuine places to new and good restaurants. I am very happy to welcome you in my city. 

****

Soy un periodista español que vive en Madrid. Trabajo en una revista y escribo sobre diseño, arquitectura, arte y antigüedades, y me gusta rodearme de ello en casa. Amo esta ciudad y conocer a gente de distintos países, ayudarles a descubrir algunos secretos, los sitios genuinos que todavía existen y los buenos (y muchos nuevos) restaurantes. Estaré encantado de recibirte en Madrid.","within a few hours",100,1,"email,phone,facebook,reviews,jumio",TRUE,TRUE,FALSE
4522970,"José",2012-12-29,"Madrid, Community of Madrid, Spain","Tengo 40 años y soy profesor de instituto. Me considero amistoso, sociable y educado. En la convivencia soy tranquilo, respetuoso con la intimidad del otro y cuidadoso con el orden y la limpieza. 

Man in his forties, high school teacher. I consider myself friendly, sociable and well-mannered. As a flat mate I am quiet, respectful with the other person's privacy and careful with order and cleanliness.","within a few hours",100,1,"email,phone,reviews",TRUE,FALSE,TRUE
36225435,"Daniele",2015-06-19,"Madrid, Community of Madrid, Spain","I'm Italian, living in Madrid for 8 years already. I love this city, and I'm always glad to ""share it"" with people who is willing to know it, in all its aspects!
I love travelling, getting to know new people and different cultures, I've always thought that getting to know a place with local people it's the best way to do it.
I have also many interests like music, cinema, reading, playing piano, basketball,.. and many others!
Let's go have some jamón with a good glass of wine!","within an hour",100,1,"email,phone,facebook,reviews,jumio,work_email",TRUE,TRUE,TRUE
79200522,"Felix",2016-06-22,"ES","Hola! Me encanta viajar y será un placer hospedaros en mi apartamento!","within an hour",100,1,"email,phone,reviews",TRUE,FALSE,FALSE
39802641,"Johanna & Miguel",2015-07-28,"Madrid, Community of Madrid, Spain","Hi! We are Johanna and Miguel, she is from Avignon in Provence (south of France) and he was born in the andean Mérida (Venezuela). She is a loving and careful children teacher and he is an engineer who became barista 3 years ago.

She loves cooking, making cute craft things with their hands and eat chocolate. He is mad for coffee, bicycles and had traveled a lot. 

He loves cooking too and his arepas (venezualan dish) get along very well with her french pastries.

Both like slackline and its how they met in El Retiro park. They enjoy learning languages and discover cultures and new people.

Maybe words that can describe them... that´s a hard one... but, open minded, free thinkers, funny and/or serious when it corresponds, adventurer, humble, with strong character/personality and thirsty of others philosophy.

Interests??? music, people, literature, travels, learning, teaching, movies, bicing, photography, coffee, cooking and outdoor sports. 

This apartment is the expression of who they are: multicultural, colorful and willing to meet, share and serve our guests. They can give you fine tips about the city and country... But if you only pretend to use the house as a hotel, they'll be gently out of the way of course ;) just waiting to help you out.

And, please, feel free to contact us; even if you chose another host, we'll be very happy to see you. Come and realize that SHE and He are actually WE","within an hour",100,1,"email,phone,facebook,google,linkedin,reviews,jumio",TRUE,TRUE,FALSE
24080903,"Claudia",2014-11-23,"Toulouse, Midi-Pyrénées, France","",NA,NA,1,"phone,reviews",TRUE,FALSE,FALSE
24251911,"Catalina",2014-11-28,"Madrid, Community of Madrid, Spain","Soy licenciada en Bellas Artes, actualmente me dedico a mis proyectos personales en busca de trazarme una trayectoria en el mundo del Arte.
Me encanta viajar, para conocer otras culturas o formas de vida, por eso la idea de Airbandb me gusta, te ofrece la posibilidad de conocer otras culturas cuando no puedes viajar e integrarte mejor en cotras culturas cuando viajas.
Soy tranquila y amigable dispuesta a dar cualquier información turistica incluida la que no aparece en las guias.","within a few hours",100,2,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
2463584,"Montserrat",2012-05-25,"Madrid, Madrid, Spain","","within an hour",100,1,"email,phone,facebook,reviews,jumio,government_id",TRUE,TRUE,FALSE
54484373,"Goska",2016-01-13,"Madrid, Community of Madrid, Spain","",NA,NA,1,"email,phone,reviews",TRUE,FALSE,TRUE
8108510,"Pablo",2013-08-12,"Madrid, Community of Madrid, Spain","My name is Pablo, I love travel, read, good cinema and sports.","within a day",60,1,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
26984981,"Mario",2015-01-31,"Madrid, Community of Madrid, Spain","Mi nombre es Mario. Soy una persona alegre, extrovertida y servicial. Mi propósito es que vuestra estancia en mi casa sea como estar en vuestra propia casa. Me gusta viajar, leer, la música en vivo y tanto el buceo como el surf.","within a few hours",100,1,"email,phone",TRUE,FALSE,FALSE
633241,"Maria",2011-05-27,"Madrid, Madrid, Spain","... Persona alegre, dinámica, amante de la música, la lectura ,la cocina , la estética , el arte....he trabajado como marchante de arte , en este momento imparto clases de cocina y estudió medicina sintergetica...hablo francés y un poco inglés , me gusta la vida social y la cultura ...

[EN] Happy, dynamic person, loves music, books, cooking, beauty, and art. I have worked as an art dealer. At the moment, I Study Sintergetica Medicine and give cooking classes. I speak French and a little English, as well as Spanish. I like having conversations with people and learning cultures.","within an hour",100,1,"email,phone,facebook,reviews",TRUE,FALSE,FALSE
56384322,"Maria Luis",2016-01-27,"Madrid, Community of Madrid, Spain","",NA,NA,1,"email,phone,reviews",TRUE,FALSE,FALSE
34185655,"Clara",2015-05-25,"Madrid, Community of Madrid, Spain","","within a few hours",85,1,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
116063349,"Pablo",2017-02-12,"ES","","within an hour",100,1,"email,phone,facebook,reviews",TRUE,FALSE,FALSE
4112193,"Michel",2012-11-10,"Madrid, Madrid, Spain","Me considero una persona responsable y divertida. Me encantan los deportes, tanto practicarlos, especialmente fútbol y tenis, como verlos. Me gusta mucho la lectura sobre todo la novela histórica, no en vano soy licenciado en Historia Moderna por la Universidad Complutense de Madrid. Toco la guitarra y me encanta el Pop y la música Country.
En la actualidad regento junto con otro socio una pequeña empresa de transporte. Mi mujer Isabel es peluquera y nuestros hijos, Claudia está estudiando Enfermería en la Universidad San Jorge en Zaragoza y Lucas hace Bachillerato aquí en Madrid.
Tan solo llevamos alquilando la habitación desde septiembre y hasta ahora la relación con los dos chicos(el primero Belga y el actual Suizo) ha sido inmejorable.",NA,NA,1,"email,phone",TRUE,FALSE,FALSE
6408349,"María",2013-05-15,"Madrid, Community of Madrid, Spain","I´m from Madrid. I love travelling, learning languages, meeting new people, enjoying nice food, seeing new places... I´m easy going, friendly and respectful.","within a few hours",100,1,"email,phone,facebook,reviews",TRUE,FALSE,FALSE
4357226,"Andreia & Claus",2012-12-08,"Madrid, Community of Madrid, Spain","I am a fashion design student. I am brasillian, and live in Madrid with my husband","within a day",100,1,"email,phone,manual_online,facebook,reviews,manual_offline",TRUE,TRUE,FALSE
75757578,"Edgard",2016-06-04,"ES","","within a day",75,1,"phone,reviews",TRUE,FALSE,FALSE
64897401,"Jesús",2016-03-29,"Madrid, Community of Madrid, Spain","Soy fisioterapeuta, me gusta la música, y lo que más me gusta del mundo es hacer canciones. Me encanta leer y estar con amigos haciendo música. En el trabajo mis pacientes acaban siendo mis amigos....asi que se cierra el círculo.",NA,NA,1,"phone,facebook",TRUE,FALSE,FALSE
43619108,"Mikel",2015-09-07,"Madrid, Community of Madrid, Spain","Nice and traveled proffesional guy living in Madrid","within a few hours",100,1,"email,phone,reviews,jumio,government_id",TRUE,TRUE,FALSE
25120223,"Noa",2014-12-23,"Madrid, Community of Madrid, Spain","","within an hour",100,1,"email,phone,facebook,reviews,jumio,offline_government_id,government_id",TRUE,TRUE,FALSE
38836847,"Rosa",2015-07-18,"Madrid, Community of Madrid, Spain","sd","a few days or more",42,1,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
102196656,"Ocamo",2016-11-02,"Madrid, Community of Madrid, Spain","","within an hour",100,9,"email,phone,reviews",TRUE,FALSE,FALSE
35264554,"Ejo",2015-06-08,"Madrid, Community of Madrid, Spain","Hola! Yo soy Ejo, del nombre Emilio José. Soy actor, escritor,director teatral y amante del teatro en general. Me considero agradable y con conversación, aunque  eso no lo tengo que decir yo..lo tienen que decir de mi..;) Me encanta la felicidad, la armonía y la diversión. Muy responsable y también un poco loco, adoro Madrid, sus calles y su ambiente. Y estoy seguro que a ti también te encantará, pues Madrid es la ciudad del abrazo.","within a few hours",100,1,"email,phone,reviews,jumio",TRUE,TRUE,TRUE
37973242,"Monica",2015-07-09,"Madrid, Community of Madrid, Spain","Hello! I am a sociable person who enjoys traveling and meeting people from other countries. I like to help travelers and recommend special places in my city, namely the center of Madrid, Malasaña. This neighborhood, where I lived some years, very quaint, modern, fun, unconventional ...","within an hour",100,1,"email,phone,facebook,reviews,jumio",TRUE,TRUE,FALSE
113708203,"Sergio",2017-01-28,"PA","","within an hour",100,1,"email,phone,reviews",TRUE,FALSE,FALSE
38052761,"Nuria",2015-07-10,"Madrid, Community of Madrid, Spain","Soy Nuria, madrileña de nacimiento, llevo ocho años viviendo en Malasaña. ¡Encantada!","within a few hours",100,1,"email,phone,reviews",TRUE,FALSE,TRUE
6255819,"Inés",2013-05-06,"Madrid, Community of Madrid, Spain","Greetings from Madrid!  For all of you who want to visit my beautiful city, I’m willing to share my space. If you are interested in spending a few days in Madrid, I offer you accommodation and personal attention. I love my city and I'm sure you will like it as well, for it’s friendly and welcoming atmosphere.   I am Spanish-Australian, I’m cheerful, positive, and passionate about life. I consider myself to be quite spiritual and easy-going. Do not hesitate to contact me; I'll be happy to help.  See you soon!

Saludos desde Madrid! Para todos los que quieran visitar mi bella ciudad, estoy dispuesta a compartir mi espacio. Si estás interesado en pasar unos días en Madrid, ofrezco alojamiento y atención personalizada. Me encanta mi ciudad y estoy segura de que te gustará también, es una ciudad amistosa y acogedora. Soy española-australiana, alegre, positiva y apasionada por la vida. Me considero bastante espiritual y fácil de llevar. No dude en ponerse en contacto conmigo, estaré encantada de ayudarle. 
Nos vemos pronto!","within a few hours",100,1,"email,phone,facebook,reviews",TRUE,FALSE,FALSE
2816172,"Pablo",2012-07-03,"Asturias","First and above all, I love traveling. Or more than that, I'd love to live in every country and learn about its people and culture. I have had great experiences everywhere I've been to and that's what makes me a happy and relaxed person. I am happy around people, but I also need privacy and time and space on my own. 
By the way, it's food what I enjoy the most when i'm abroad!!","within a few hours",88,1,"email,phone,facebook,reviews,manual_offline,jumio,work_email",TRUE,TRUE,FALSE
24360416,"Mariana",2014-12-01,"Madrid, Community of Madrid, Spain","","within an hour",100,2,"email,phone,manual_online,reviews,jumio",TRUE,TRUE,FALSE
57775458,"David",2016-02-07,"ES","",NA,NA,1,"email,phone",TRUE,FALSE,FALSE
21350181,"Myriam",2014-09-15,"Madrid, Community of Madrid, Spain","",NA,NA,1,"email,phone,facebook,reviews,jumio,government_id",TRUE,TRUE,FALSE
63062547,"Fabio",2016-03-15,"ES","Ilona","within an hour",98,1,"email,phone,google,reviews,jumio,government_id",TRUE,TRUE,FALSE
5918969,"María Eugenia",2013-04-14,"Madrid, Community of Madrid, Spain","Escritora. Autora de varios poemarios y dos blogs. Doctora en Historia Contemporánea. Me encanta leer, el cine clásico y el arte.
Respeto la privacidad, el silencio y la serenidad de los demás.","within a day",67,1,"email,phone,reviews",TRUE,FALSE,FALSE
43757441,"Sandra",2015-09-09,"Madrid, Community of Madrid, Spain","Me llamo Sandra y quiero que tu estancia en Madrid sea lo más cómoda y agradable posible. Dime que necesitas para hacer de nuestra casa tu hogar en esta preciosa ciudad.

Hi, my name is Sandra and I want to help you to make the most of your visit to Madrid. Let me know what do you need to make our house your home in this beautiful city.","within a few hours",100,1,"email,phone,reviews",TRUE,FALSE,TRUE
37042838,"Cristina",2015-06-29,"Tomares, Andalusia, Spain","",NA,NA,1,"email,phone",TRUE,FALSE,FALSE
114172778,"Damián Junior",2017-01-31,"Ontinyent, Valencian Community, Spain","","within a few hours",95,4,"email,phone,facebook",TRUE,FALSE,FALSE
7793193,"David",2013-07-29,"Berlin, Berlin, Germany","Ich komme aus Spanien und ich arbeite mit Feinkost und Wein","within an hour",100,2,"email,phone,reviews,jumio,work_email",TRUE,TRUE,FALSE
9939015,"Andréa",2013-11-11,"Madrid, Community of Madrid, Spain","I'm a 33 years old brazilian Creative Director, currently working and living in Madrid.
Outgoing international traveller who loves meeting new people and exploring new cities.","within a day",100,4,"email,phone,reviews,jumio,work_email",TRUE,TRUE,FALSE
48707867,"Miguel",2015-11-10,"Madrid, Community of Madrid, Spain","","within a day",100,1,"email,phone,reviews,jumio,government_id",TRUE,TRUE,FALSE
30087751,"Brais",2015-03-27,"Madrid, Community of Madrid, Spain","",NA,NA,1,"email,phone,reviews,jumio,government_id",TRUE,TRUE,FALSE
21806105,"Roberto",2014-09-26,"Madrid, Community of Madrid, Spain","Soy una persona joven y muy correcta. Me gusta cuidar de mis cosas y ser detallista. No dudes en preguntar por el precio porque se puede negociar según la época del año.","within an hour",100,2,"email,phone,facebook,reviews,manual_offline,jumio,work_email",TRUE,TRUE,FALSE
87649756,"Sabrina",2016-08-03,"Madrid, Community of Madrid, Spain","","within a few hours",100,1,"email,phone",TRUE,FALSE,FALSE
63711416,"Verónica",2016-03-20,"Madrid, Community of Madrid, Spain","","within a day",100,1,"email,phone,reviews,jumio,government_id",TRUE,TRUE,TRUE
37415721,"Alvaro",2015-07-03,"Madrid, Community of Madrid, Spain","","within a day",80,1,"email,phone,reviews",TRUE,FALSE,FALSE
36535152,"Spencer",2015-06-23,"Madrid, Community of Madrid, Spain","I am an adventurer always looking for a new area of the world to explore. Currently living in Madrid teaching English and learning Spanish. I love to hike and be outdoors. My favorite hobbies are running, photography, reading, exploring, and most of all seeing live music. I really enjoy meeting new people.","within a few hours",91,1,"email,phone,google,reviews,kba",TRUE,TRUE,FALSE
35640485,"Marineh",2015-06-12,"Madrid, Community of Madrid, Spain","","a few days or more",40,2,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
8509516,"Claudia",2013-08-29,"Madrid, Community of Madrid, Spain","Hola!seguramente si conoces Madrid te cautivará,estaré encantada de recibirte y ayudarte a que tu visita sea la mas agradable.
Soy una persona alegre,sociable y lo que mas me gusta es viajar.Siempre que lo hago me encanta conocer a gente local,conocer los sitios de interés,el ambiente.
Así que cuando vengas estaré encantada de recomendarte lugares,ayudarte en tu visita para que puedas enamorarte de esta ciudad.

Bienvenido!","within an hour",100,1,"email,phone,reviews,jumio",TRUE,TRUE,TRUE
672898,"Gene",2011-06-06,"New York, New York, United States","x",NA,NA,1,"email,phone,facebook,reviews,kba",TRUE,TRUE,FALSE
39452288,"José",2015-07-24,"Madrid, Community of Madrid, Spain","",NA,NA,1,"email,phone,reviews",TRUE,FALSE,FALSE
54386514,"Elena",2016-01-12,"Madrid, Community of Madrid, Spain","",NA,NA,1,"email,phone,reviews",TRUE,FALSE,FALSE
10982187,"Julio",2014-01-03,"Madrid, Community of Madrid, Spain","","within an hour",100,1,"email,phone,reviews",TRUE,FALSE,TRUE
15960490,"María José",2014-05-25,"Madrid, Community of Madrid, Spain","Soy una chica madrileña simpática, agradable, de buena convivencia y con ganas de conocer gente. Me gusta viajar para conocer otras culturas y sus gentes. He estado en varios lugares de estados unidos, centroamérica, países árabes, Asia y África. Entre mis aficiones está el deporte, el ocio y la cultura","within an hour",100,1,"email,phone,reviews",TRUE,FALSE,TRUE
11071264,"Clara",2014-01-06,"Madrid, Community of Madrid, Spain","Soy estudiante de Relaciones Internacionales de la Universidad Complutense. Me gusta viajar y conocer todo lo que no pasó por mi experiencia antes. 
Qué bonito todo, y qué antiguo.",NA,NA,1,"email,phone,reviews",TRUE,FALSE,FALSE
57398592,"Silvia",2016-02-04,"Madrid, Community of Madrid, Spain","","within a day",100,1,"email,phone,facebook,reviews,jumio,offline_government_id,government_id,work_email",TRUE,TRUE,FALSE
6213248,"Ben",2013-05-03,"Madrid, Community of Madrid, Spain","soy frances trabajando en Madrid . queremos pasar un fin de semana en Logroño para descubrir la cultura de vino dela zona",NA,NA,1,"email,phone,reviews",TRUE,FALSE,FALSE
42149444,"Helena",2015-08-21,"Florida, United States","I love getting lost and finding special places. I love music, food, cooking, movies and most of all I love creating spaces where people can feel at home.","within an hour",100,1,"email,phone,facebook,reviews,kba,work_email",TRUE,TRUE,FALSE
4347030,"Alexa",2012-12-07,"Madrid, Community of Madrid, Spain","I'm Alexa, I've been living in Spain since 2000 with my family.
I love Madrid, and I love living in the city center. 
I'm happy that you have chosen my place. And I'll try to make your stay as fine as I can. / Hola, soy Alexa. Vivo en España desde el 2000 con mi familia. Me encanta Madrid y me encanta vivir en el centro. Me alegra que hayas escogido mi piso, e intentaré hacer  tu estancia lo más cómoda posible.","within an hour",100,1,"email,phone,reviews,jumio,government_id",TRUE,TRUE,FALSE
4802194,"Massimo",2013-01-22,"Madrid, Community of Madrid, Spain","Hola, mi nombre es Massimo, soy italiano y llevo 11 años en Madrid.","within an hour",100,1,"email,phone,facebook,reviews,jumio",TRUE,TRUE,TRUE
105797031,"Tania",2016-12-01,"Madrid, Community of Madrid, Spain","I was born in Caracas.  There, I learned the passion of traveling and learning; the respect for different cultures and ethnics and the incredible sense of belong to our wonderful world. I moved to Madrid with my family to study a master in Spanish Law for Foreign Attorneys and immediately I felt in love with Spain, the people, the history, the treasures.
I have traveled for more than 30 countries and I can say properly that Madrid has an special charm that will catch you!!!
I love my family and friends, traveling with them; discovering cities, people and nature; tasting local food and enjoying local traditions and popular festivals.","within an hour",83,1,"email,phone,reviews",TRUE,FALSE,FALSE
7156044,"Kelly",2015-04-04,"Madrid, Community of Madrid, Spain","I'm an English translator from the USA and I've been living in Spain for 8 years. I work from home and go out a lot to language exchanges and cultural events in Madrid. I speak Spanish, Catalan, English, and just a little German. I love meeting people from different cultures and showing them the best places to go in this great city.",NA,NA,1,"email,phone,facebook,reviews,jumio,government_id",TRUE,TRUE,FALSE
103848296,"Rosa",2016-11-15,"ES","","within an hour",100,1,"email,phone",TRUE,FALSE,FALSE
37371536,"Consuelo",2015-07-03,"Community of Madrid, Spain","","within an hour",100,1,"email,phone,reviews,jumio,work_email",TRUE,TRUE,TRUE
33062926,"Tamara",2015-05-10,"Madrid, Community of Madrid, Spain","","within an hour",100,1,"email,phone,reviews",TRUE,FALSE,FALSE
118696511,"Julia",2017-03-01,"Madrid, Community of Madrid, Spain","","within a few hours",100,1,"email,phone",TRUE,FALSE,FALSE
2260846,"Sara",2012-04-30,"Bilbao, Basque Country, Spain","Hello world! I am Sara, Spanish from Madrid, presently living in Bilbao with my american husband and our baby.
I have also lived in Italy and USA, I looooove to travel and meet new people. I enjoy good movies, vibrant cities, amazing landscapes, art, cooking and eating with friends and family.","within a few hours",100,1,"email,phone,facebook,reviews,kba",TRUE,TRUE,FALSE
18621095,"Pilar",2014-07-22,"Arroyomolinos, Community of Madrid, Spain","I work as a secondary teacher my subjet is art, I like travelling and to meet people.","within a day",100,1,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
100216426,"Corelia",2016-10-18,"Madrid, Community of Madrid, Spain","","within an hour",100,1,"email,phone,reviews",TRUE,FALSE,FALSE
19745942,"Maria",2014-08-09,"ES","Vivimos 2 chicas en el apartamento y os ayudaremos en todo lo que podamos para que disfrutéis al máximo vuestra estancia","a few days or more",0,1,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
55244920,"Marta",2016-01-19,"Madrid, Community of Madrid, Spain","Hola, soy Marta vivo en Madrid y soy entrenadora personal en un estudio en el centro de Madrid.",NA,NA,1,"email,phone",TRUE,FALSE,FALSE
83505402,"Ana Luisa",2016-07-13,"Madrid, Community of Madrid, Spain","",NA,NA,1,"email,phone,reviews,jumio,government_id",TRUE,TRUE,FALSE
32486476,"Hannke",2015-05-03,"Madrid, Community of Madrid, Spain","","within an hour",100,1,"email,phone,reviews,work_email",TRUE,FALSE,FALSE
25833152,"Marcello",2015-01-09,"Madrid, Community of Madrid, Spain","Diseñador, culo inquieto.","within an hour",100,1,"email,phone,reviews,jumio,work_email",TRUE,TRUE,TRUE
82363437,"Francisco",2016-07-07,"Madrid, Community of Madrid, Spain","","a few days or more",0,1,"email,phone,reviews",TRUE,FALSE,FALSE
35220583,"Nacho",2015-06-07,"Madrid, Community of Madrid, Spain","","within a few hours",100,1,"email,phone,google,reviews,jumio",TRUE,TRUE,FALSE
7820252,"Martin",2013-07-30,"Madrid, Community of Madrid, Spain","",NA,NA,1,"email,phone,reviews,jumio,work_email",TRUE,TRUE,FALSE
15555632,"Laura",2014-05-15,"Madrid, Community of Madrid, Spain","Hello! 
I am Digital Marketing specialist, working already in Madrid. I like discovering cities, arts, music, and... I prepare delicious spanish omelettes :)","within an hour",100,1,"email,phone,reviews,jumio",TRUE,TRUE,TRUE
22912817,"Karim",2014-10-24,"Madrid, Community of Madrid, Spain","Multicultural, multilingual, sense of humor, interested in world affairs, literature, exhibitions, film and performing arts. Clean and organized.","a few days or more",25,1,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
48753144,"Jose María",2015-11-11,"Madrid, Community of Madrid, Spain","","within a few hours",100,1,"email,phone,reviews",TRUE,FALSE,FALSE
7198967,"Lara",2013-06-30,"Warsaw, Masovian Voivodeship, Poland","I am a student from Spain, but I like moving around so during my degree studies I have been living in Warsaw, City of Mexico and next is Rio! So, you can see that I love traveling and meeting new interesting peple, and I hope that using Airbnb helps me on that! :)",NA,NA,1,"email,phone,reviews,jumio,offline_government_id,government_id",TRUE,TRUE,FALSE
13924535,"Andres",2014-04-05,"Madrid, Community of Madrid, Spain","","within an hour",100,1,"email,phone,reviews,manual_offline,jumio,work_email",TRUE,TRUE,TRUE
